target_chembl_id,target_component_id,uniprot_accession,xref_src_db,xref_id
CHEMBL2148,490,P52333,UniProt,Q8N1E8
CHEMBL2148,490,P52333,UniProt,Q99699
CHEMBL2148,490,P52333,UniProt,Q9Y6S2
CHEMBL2252,593,P53634,AlphaFoldDB,P53634
CHEMBL2252,593,P53634,ExpressionAtlas,P53634
CHEMBL2252,593,P53634,GoComponent,GO:0005576
CHEMBL2252,593,P53634,GoComponent,GO:0005615
CHEMBL2252,593,P53634,GoComponent,GO:0005654
CHEMBL2252,593,P53634,GoComponent,GO:0005737
CHEMBL2252,593,P53634,GoComponent,GO:0005764
CHEMBL2252,593,P53634,GoComponent,GO:0005788
CHEMBL2252,593,P53634,GoComponent,GO:0005813
CHEMBL2252,593,P53634,GoComponent,GO:0016020
CHEMBL2252,593,P53634,GoComponent,GO:0033116
CHEMBL2252,593,P53634,GoComponent,GO:0035578
CHEMBL2252,593,P53634,GoComponent,GO:0070062
CHEMBL2252,593,P53634,GoFunction,GO:0004197
CHEMBL2252,593,P53634,GoFunction,GO:0004252
CHEMBL2252,593,P53634,GoFunction,GO:0005515
CHEMBL2252,593,P53634,GoFunction,GO:0008234
CHEMBL2252,593,P53634,GoFunction,GO:0008239
CHEMBL2252,593,P53634,GoFunction,GO:0016505
CHEMBL2252,593,P53634,GoFunction,GO:0019902
CHEMBL2252,593,P53634,GoFunction,GO:0031404
CHEMBL2252,593,P53634,GoFunction,GO:0042802
CHEMBL2252,593,P53634,GoFunction,GO:0051087
CHEMBL2252,593,P53634,GoProcess,GO:0001913
CHEMBL2252,593,P53634,GoProcess,GO:0006508
CHEMBL2252,593,P53634,GoProcess,GO:0006915
CHEMBL2252,593,P53634,GoProcess,GO:0006955
CHEMBL2252,593,P53634,GoProcess,GO:0031642
CHEMBL2252,593,P53634,GoProcess,GO:0051603
CHEMBL2252,593,P53634,GoProcess,GO:1903052
CHEMBL2252,593,P53634,GoProcess,GO:1903980
CHEMBL2252,593,P53634,GoProcess,GO:2001235
CHEMBL2252,593,P53634,HGNC,HGNC:2528
CHEMBL2252,593,P53634,IntAct,P53634
CHEMBL2252,593,P53634,InterPro,IPR000169
CHEMBL2252,593,P53634,InterPro,IPR000668
CHEMBL2252,593,P53634,InterPro,IPR013128
CHEMBL2252,593,P53634,InterPro,IPR014882
CHEMBL2252,593,P53634,InterPro,IPR025660
CHEMBL2252,593,P53634,InterPro,IPR025661
CHEMBL2252,593,P53634,InterPro,IPR036496
CHEMBL2252,593,P53634,InterPro,IPR038765
CHEMBL2252,593,P53634,InterPro,IPR039412
CHEMBL2252,593,P53634,PANTHER,PTHR12411
CHEMBL2252,593,P53634,PDB,1K3B
CHEMBL2252,593,P53634,PDB,2DJF
CHEMBL2252,593,P53634,PDB,2DJG
CHEMBL2252,593,P53634,PDB,3PDF
CHEMBL2252,593,P53634,PDB,4CDC
CHEMBL2252,593,P53634,PDB,4CDD
CHEMBL2252,593,P53634,PDB,4CDE
CHEMBL2252,593,P53634,PDB,4CDF
CHEMBL2252,593,P53634,PDB,4OEL
CHEMBL2252,593,P53634,PDB,4OEM
CHEMBL2252,593,P53634,PDBe,1K3B
CHEMBL2252,593,P53634,PDBe,2DJF
CHEMBL2252,593,P53634,PDBe,2DJG
CHEMBL2252,593,P53634,PDBe,3PDF
CHEMBL2252,593,P53634,PDBe,4CDC
CHEMBL2252,593,P53634,PDBe,4CDD
CHEMBL2252,593,P53634,PDBe,4CDE
CHEMBL2252,593,P53634,PDBe,4CDF
CHEMBL2252,593,P53634,PDBe,4OEL
CHEMBL2252,593,P53634,PDBe,4OEM
CHEMBL2252,593,P53634,Pfam,PF00112
CHEMBL2252,593,P53634,Pfam,PF08773
CHEMBL2252,593,P53634,PharmGKB,PA27028
CHEMBL2252,593,P53634,Pharos,P53634
CHEMBL2252,593,P53634,Reactome,R-HSA-204005
CHEMBL2252,593,P53634,Reactome,R-HSA-2132295
CHEMBL2252,593,P53634,Reactome,R-HSA-5694530
CHEMBL2252,593,P53634,Reactome,R-HSA-6798695
CHEMBL2252,593,P53634,UniProt,A8K7V2
CHEMBL2252,593,P53634,UniProt,B5MDD5
CHEMBL2252,593,P53634,UniProt,P53634
CHEMBL2252,593,P53634,UniProt,Q2HIY8
CHEMBL2252,593,P53634,UniProt,Q53G93
CHEMBL2252,593,P53634,UniProt,Q71E75
CHEMBL2252,593,P53634,UniProt,Q71E76
CHEMBL2252,593,P53634,UniProt,Q7M4N9
CHEMBL2252,593,P53634,UniProt,Q7Z3G7
CHEMBL2252,593,P53634,UniProt,Q7Z5U7
CHEMBL2252,593,P53634,UniProt,Q8WY99
CHEMBL2252,593,P53634,UniProt,Q8WYA7
CHEMBL2252,593,P53634,UniProt,Q8WYA8
CHEMBL2363062,490,P52333,PDBe,7UYV
CHEMBL2363062,490,P52333,PDBe,3ZC6
CHEMBL2363062,490,P52333,PDBe,6DUD
CHEMBL2363062,490,P52333,PDBe,6NY4
CHEMBL2363062,490,P52333,PDBe,5VO6
CHEMBL2363062,490,P52333,PDBe,4Z16
CHEMBL2363062,490,P52333,PDBe,5LWM
CHEMBL2363062,490,P52333,PDBe,7Q6H
CHEMBL2363062,490,P52333,PDBe,5LWN
CHEMBL2363062,490,P52333,PDBe,6HZV
CHEMBL2363062,490,P52333,PDBe,5TTV
CHEMBL2363062,490,P52333,PDBe,8EXM
CHEMBL2363062,490,P52333,PDBe,5TTU
CHEMBL2363062,490,P52333,PDBe,5W86
CHEMBL2363062,490,P52333,PDBe,6DB4
CHEMBL2363062,490,P52333,PDBe,4HVD
CHEMBL2363062,490,P52333,PDBe,4RIO
CHEMBL2363062,490,P52333,PDBe,4HVG
CHEMBL2363062,490,P52333,PDBe,4HVH
CHEMBL2363062,490,P52333,PDBe,6GLB
CHEMBL2363062,490,P52333,PDBe,4HVI
CHEMBL2363062,490,P52333,PDBe,5WFJ
CHEMBL2363062,490,P52333,PDBe,6GLA
CHEMBL2363062,490,P52333,PDBe,4V0G
CHEMBL2363062,490,P52333,PDBe,4QT1
CHEMBL2363062,490,P52333,PDBe,6DB3
CHEMBL2363062,490,P52333,PDBe,5TTS
CHEMBL2363062,490,P52333,PDBe,6GL9
CHEMBL2363062,490,P52333,PDBe,4I6Q
CHEMBL2363062,490,P52333,PDBe,3ZEP
CHEMBL2363062,490,P52333,PDBe,1YVJ
CHEMBL2363062,490,P52333,PDBe,6AAK
CHEMBL2363062,490,P52333,PDBe,3PJC
CHEMBL2363062,490,P52333,PDBe,5TOZ
CHEMBL2363062,490,P52333,PDBe,3LXK
CHEMBL2363062,490,P52333,PDBe,3LXL
CHEMBL2363062,490,P52333,PDBe,4QPS
CHEMBL2363062,490,P52333,PDBe,6DA4
CHEMBL2363062,490,P52333,PDBe,7APG
CHEMBL2363062,490,P52333,PDBe,7APF
CHEMBL2363062,490,P52333,PDBe,7C3N
CHEMBL2363062,490,P52333,GoFunction,GO:0005131
CHEMBL2363062,490,P52333,GoFunction,GO:0005515
CHEMBL2363062,490,P52333,GoFunction,GO:0005524
CHEMBL2363062,490,P52333,GoFunction,GO:0019903
CHEMBL2363062,490,P52333,GoProcess,GO:0002250
CHEMBL2363062,490,P52333,GoProcess,GO:0002731
CHEMBL2363062,490,P52333,GoProcess,GO:0007167
CHEMBL2363062,490,P52333,GoProcess,GO:0007259
CHEMBL2363062,490,P52333,GoProcess,GO:0007260
CHEMBL2363062,490,P52333,GoProcess,GO:0019221
CHEMBL2363062,490,P52333,GoProcess,GO:0022407
CHEMBL2363062,490,P52333,GoProcess,GO:0030154
CHEMBL2363062,490,P52333,GoProcess,GO:0030183
CHEMBL2363062,490,P52333,GoProcess,GO:0032693
CHEMBL2363062,490,P52333,GoProcess,GO:0032695
CHEMBL2363062,490,P52333,GoProcess,GO:0035556
CHEMBL2363062,490,P52333,GoProcess,GO:0035723
CHEMBL2363062,490,P52333,GoProcess,GO:0035771
CHEMBL2363062,490,P52333,GoProcess,GO:0038110
CHEMBL2363062,490,P52333,GoProcess,GO:0038111
CHEMBL2363062,490,P52333,GoProcess,GO:0038113
CHEMBL2363062,490,P52333,GoProcess,GO:0042981
CHEMBL2363062,490,P52333,GoProcess,GO:0043029
CHEMBL2363062,490,P52333,GoProcess,GO:0045087
CHEMBL2363062,490,P52333,GoProcess,GO:0045221
CHEMBL2363062,490,P52333,GoProcess,GO:0045626
CHEMBL2363062,490,P52333,GoProcess,GO:0046425
CHEMBL2363062,490,P52333,GoProcess,GO:0050865
CHEMBL2363062,490,P52333,GoProcess,GO:0050868
CHEMBL2363062,490,P52333,GoProcess,GO:0060397
CHEMBL2363062,490,P52333,GoProcess,GO:0070232
CHEMBL2363062,490,P52333,GoProcess,GO:0070244
CHEMBL2363062,490,P52333,GoProcess,GO:2000329
CHEMBL2363062,490,P52333,GoComponent,GO:0005829
CHEMBL2363062,490,P52333,GoComponent,GO:0009898
CHEMBL2363062,490,P52333,GoComponent,GO:0019897
CHEMBL2363062,490,P52333,GoComponent,GO:0031234
CHEMBL2363062,490,P52333,GoComponent,GO:0005737
CHEMBL2363062,490,P52333,GoComponent,GO:0005768
CHEMBL2363062,490,P52333,GoComponent,GO:0005856
CHEMBL2363062,490,P52333,GoComponent,GO:0005886
CHEMBL2363062,490,P52333,GoComponent,GO:0016020
CHEMBL2363062,490,P52333,UniProt,Q13259
CHEMBL2363062,490,P52333,UniProt,Q13260
CHEMBL2363062,490,P52333,UniProt,Q13611
CHEMBL2363062,490,P52333,UniProt,Q8N1E8
CHEMBL2363062,490,P52333,UniProt,Q99699
CHEMBL2363062,490,P52333,UniProt,Q9Y6S2
CHEMBL2363062,490,P52333,UniProt,P52333
CHEMBL2363062,490,P52333,PDB,1YVJ
CHEMBL2363062,490,P52333,PDB,3LXK
CHEMBL2363062,490,P52333,PDB,3LXL
CHEMBL2363062,490,P52333,PDB,3PJC
CHEMBL2363062,490,P52333,PDB,3ZC6
CHEMBL2363062,490,P52333,PDB,3ZEP
CHEMBL2363062,490,P52333,PDB,4HVD
CHEMBL2363062,490,P52333,PDB,4HVG
CHEMBL2363062,490,P52333,PDB,4HVH
CHEMBL2363062,490,P52333,PDB,4HVI
CHEMBL2363062,490,P52333,PDB,4I6Q
CHEMBL2363062,490,P52333,PDB,4QPS
CHEMBL2363062,490,P52333,PDB,4QT1
CHEMBL2363062,490,P52333,PDB,4RIO
CHEMBL2363062,490,P52333,PDB,4V0G
CHEMBL2363062,490,P52333,PDB,4Z16
CHEMBL2363062,490,P52333,PDB,5LWM
CHEMBL2363062,490,P52333,PDB,5LWN
CHEMBL2363062,490,P52333,PDB,5TOZ
CHEMBL2363062,490,P52333,PDB,5TTS
CHEMBL2363062,490,P52333,PDB,5TTU
CHEMBL2363062,490,P52333,PDB,5TTV
CHEMBL2363062,490,P52333,PDB,5VO6
CHEMBL2363062,490,P52333,PDB,5W86
CHEMBL2363062,490,P52333,PDB,5WFJ
CHEMBL2363062,490,P52333,PDB,6AAK
CHEMBL2363062,490,P52333,PDB,6DA4
CHEMBL2363062,490,P52333,PDB,6DB3
CHEMBL2363062,490,P52333,PDB,6DB4
CHEMBL2363062,490,P52333,PDB,6DUD
CHEMBL2363062,490,P52333,PDB,6GL9
CHEMBL2363062,490,P52333,PDB,6GLA
CHEMBL2363062,490,P52333,PDB,6GLB
CHEMBL2363062,490,P52333,PDB,6HZV
CHEMBL2363062,490,P52333,PDB,6NY4
CHEMBL2363062,490,P52333,PDB,7APF
CHEMBL2363062,490,P52333,PDB,7APG
CHEMBL2363062,490,P52333,PDB,7C3N
CHEMBL2363062,490,P52333,PDB,7Q6H
CHEMBL2363062,490,P52333,PDB,7UYV
CHEMBL2363062,490,P52333,PDB,8EXM
CHEMBL2363062,490,P52333,AlphaFoldDB,P52333
CHEMBL2363062,490,P52333,IntAct,P52333
CHEMBL2363062,490,P52333,HGNC,HGNC:6193
CHEMBL2363062,490,P52333,Reactome,R-HSA-1266695
CHEMBL2363062,490,P52333,Reactome,R-HSA-201556
CHEMBL2363062,490,P52333,Reactome,R-HSA-5673001
CHEMBL2363062,490,P52333,Reactome,R-HSA-6785807
CHEMBL2363062,490,P52333,Reactome,R-HSA-8854691
CHEMBL2363062,490,P52333,Reactome,R-HSA-8983432
CHEMBL2363062,490,P52333,Reactome,R-HSA-8985947
CHEMBL2363062,490,P52333,Reactome,R-HSA-9020558
CHEMBL2363062,490,P52333,Reactome,R-HSA-9020958
CHEMBL2363062,490,P52333,Reactome,R-HSA-912526
CHEMBL2363062,490,P52333,Reactome,R-HSA-9679191
CHEMBL2363062,490,P52333,Pharos,P52333
CHEMBL2363062,490,P52333,ExpressionAtlas,P52333
CHEMBL2363062,490,P52333,InterPro,IPR019749
CHEMBL2363062,490,P52333,InterPro,IPR000299
CHEMBL2363062,490,P52333,InterPro,IPR041155
CHEMBL2363062,490,P52333,InterPro,IPR041046
CHEMBL2363062,490,P52333,InterPro,IPR051286
CHEMBL2363062,490,P52333,InterPro,IPR041381
CHEMBL2363062,490,P52333,InterPro,IPR011009
CHEMBL2363062,490,P52333,InterPro,IPR011993
CHEMBL2363062,490,P52333,InterPro,IPR000719
CHEMBL2363062,490,P52333,InterPro,IPR017441
CHEMBL2363062,490,P52333,InterPro,IPR001245
CHEMBL2363062,490,P52333,InterPro,IPR000980
CHEMBL2363062,490,P52333,InterPro,IPR036860
CHEMBL2363062,490,P52333,InterPro,IPR008266
CHEMBL2363062,490,P52333,InterPro,IPR020635
CHEMBL2363062,490,P52333,InterPro,IPR016251
CHEMBL2363062,490,P52333,InterPro,IPR020775
CHEMBL2363062,490,P52333,PANTHER,PTHR45807
CHEMBL2363062,490,P52333,PANTHER,PTHR45807:SF3
CHEMBL2363062,490,P52333,Pfam,PF18379
CHEMBL2363062,490,P52333,Pfam,PF18377
CHEMBL2363062,490,P52333,Pfam,PF17887
CHEMBL2363062,490,P52333,Pfam,PF07714
CHEMBL2363062,490,P52333,Pfam,PF21990
CHEMBL2363062,490,P52333,PharmGKB,PA29990
CHEMBL2363062,1164,P23458,PDBe,4L00
CHEMBL2363062,1164,P23458,PDBe,4L01
CHEMBL2363062,1164,P23458,PDBe,6DBN
CHEMBL2363062,1164,P23458,PDBe,6BBU
CHEMBL2363062,1164,P23458,PDBe,4GS0
CHEMBL2363062,1164,P23458,PDBe,4E5W
CHEMBL2363062,1164,P23458,PDBe,6ELR
CHEMBL2363062,1164,P23458,PDBe,6HZU
CHEMBL2363062,1164,P23458,PDBe,6C7Y
CHEMBL2363062,1164,P23458,PDBe,3EYG
CHEMBL2363062,1164,P23458,PDBe,3EYH
CHEMBL2363062,1164,P23458,PDBe,4IVB
CHEMBL2363062,1164,P23458,PDBe,4IVC
CHEMBL2363062,1164,P23458,PDBe,4I5C
CHEMBL2363062,1164,P23458,PDBe,4IVD
CHEMBL2363062,1164,P23458,PDBe,5WO4
CHEMBL2363062,1164,P23458,PDBe,6N78
CHEMBL2363062,1164,P23458,PDBe,6N77
CHEMBL2363062,1164,P23458,PDBe,4K6Z
CHEMBL2363062,1164,P23458,PDBe,6N79
CHEMBL2363062,1164,P23458,PDBe,8EXJ
CHEMBL2363062,1164,P23458,PDBe,6RSH
CHEMBL2363062,1164,P23458,PDBe,6AAH
CHEMBL2363062,1164,P23458,PDBe,6SMB
CHEMBL2363062,1164,P23458,PDBe,6W8L
CHEMBL2363062,1164,P23458,PDBe,4K77
CHEMBL2363062,1164,P23458,PDBe,6SM8
CHEMBL2363062,1164,P23458,PDBe,6RSB
CHEMBL2363062,1164,P23458,PDBe,6RSD
CHEMBL2363062,1164,P23458,PDBe,6RSC
CHEMBL2363062,1164,P23458,PDBe,6RSE
CHEMBL2363062,1164,P23458,PDBe,5IXD
CHEMBL2363062,1164,P23458,PDBe,5IXI
CHEMBL2363062,1164,P23458,PDBe,8S85
CHEMBL2363062,1164,P23458,PDBe,4EI4
CHEMBL2363062,1164,P23458,PDBe,4FK6
CHEMBL2363062,1164,P23458,PDBe,5HX8
CHEMBL2363062,1164,P23458,PDBe,6TPE
CHEMBL2363062,1164,P23458,PDBe,6TPF
CHEMBL2363062,1164,P23458,PDBe,6N7B
CHEMBL2363062,1164,P23458,PDBe,6N7A
CHEMBL2363062,1164,P23458,PDBe,5KHW
CHEMBL2363062,1164,P23458,PDBe,6N7D
CHEMBL2363062,1164,P23458,PDBe,6N7C
CHEMBL2363062,1164,P23458,PDBe,5KHX
CHEMBL2363062,1164,P23458,PDBe,5L04
CHEMBL2363062,1164,P23458,PDBe,6GGH
CHEMBL2363062,1164,P23458,PDBe,4E4L
CHEMBL2363062,1164,P23458,PDBe,4E4N
CHEMBL2363062,1164,P23458,PDBe,4EHZ
CHEMBL2363062,1164,P23458,PDBe,5E1E
CHEMBL2363062,1164,P23458,GoProcess,GO:0046677
CHEMBL2363062,1164,P23458,GoFunction,GO:0005131
CHEMBL2363062,1164,P23458,GoFunction,GO:0005515
CHEMBL2363062,1164,P23458,GoFunction,GO:0005524
CHEMBL2363062,1164,P23458,GoFunction,GO:0019903
CHEMBL2363062,1164,P23458,GoFunction,GO:0031625
CHEMBL2363062,1164,P23458,GoFunction,GO:0031730
CHEMBL2363062,1164,P23458,GoFunction,GO:0046872
CHEMBL2363062,1164,P23458,GoProcess,GO:0006468
CHEMBL2363062,1164,P23458,GoProcess,GO:0007259
CHEMBL2363062,1164,P23458,GoProcess,GO:0019221
CHEMBL2363062,1164,P23458,GoProcess,GO:0030154
CHEMBL2363062,1164,P23458,GoProcess,GO:0030155
CHEMBL2363062,1164,P23458,GoProcess,GO:0034112
CHEMBL2363062,1164,P23458,GoProcess,GO:0035556
CHEMBL2363062,1164,P23458,GoProcess,GO:0035723
CHEMBL2363062,1164,P23458,GoProcess,GO:0035771
CHEMBL2363062,1164,P23458,GoProcess,GO:0038110
CHEMBL2363062,1164,P23458,GoProcess,GO:0038111
CHEMBL2363062,1164,P23458,GoProcess,GO:0038113
CHEMBL2363062,1164,P23458,GoProcess,GO:0038154
CHEMBL2363062,1164,P23458,GoProcess,GO:0038196
CHEMBL2363062,1164,P23458,GoProcess,GO:0051239
CHEMBL2363062,1164,P23458,GoProcess,GO:0060333
CHEMBL2363062,1164,P23458,GoProcess,GO:0060337
CHEMBL2363062,1164,P23458,GoProcess,GO:0060397
CHEMBL2363062,1164,P23458,GoProcess,GO:0070102
CHEMBL2363062,1164,P23458,GoProcess,GO:0072540
CHEMBL2363062,1164,P23458,GoProcess,GO:0140105
CHEMBL2363062,1164,P23458,GoProcess,GO:0150105
CHEMBL2363062,1164,P23458,GoProcess,GO:1900182
CHEMBL2363062,1164,P23458,GoProcess,GO:1903672
CHEMBL2363062,1164,P23458,GoComponent,GO:0005737
CHEMBL2363062,1164,P23458,GoComponent,GO:0005829
CHEMBL2363062,1164,P23458,GoComponent,GO:0005886
CHEMBL2363062,1164,P23458,GoComponent,GO:0009898
CHEMBL2363062,1164,P23458,GoComponent,GO:0031234
CHEMBL2363062,1164,P23458,GoComponent,GO:0005634
CHEMBL2363062,1164,P23458,GoComponent,GO:0005768
CHEMBL2363062,1164,P23458,GoComponent,GO:0005856
CHEMBL2363062,1164,P23458,GoComponent,GO:0005925
CHEMBL2363062,1164,P23458,GoComponent,GO:0016020
CHEMBL2363062,1164,P23458,UniProt,Q59GQ2
CHEMBL2363062,1164,P23458,UniProt,Q9UD26
CHEMBL2363062,1164,P23458,UniProt,P23458
CHEMBL2363062,1164,P23458,PDB,3EYG
CHEMBL2363062,1164,P23458,PDB,3EYH
CHEMBL2363062,1164,P23458,PDB,4E4L
CHEMBL2363062,1164,P23458,PDB,4E4N
CHEMBL2363062,1164,P23458,PDB,4E5W
CHEMBL2363062,1164,P23458,PDB,4EHZ
CHEMBL2363062,1164,P23458,PDB,4EI4
CHEMBL2363062,1164,P23458,PDB,4FK6
CHEMBL2363062,1164,P23458,PDB,4GS0
CHEMBL2363062,1164,P23458,PDB,4I5C
CHEMBL2363062,1164,P23458,PDB,4IVB
CHEMBL2363062,1164,P23458,PDB,4IVC
CHEMBL2363062,1164,P23458,PDB,4IVD
CHEMBL2363062,1164,P23458,PDB,4K6Z
CHEMBL2363062,1164,P23458,PDB,4K77
CHEMBL2363062,1164,P23458,PDB,4L00
CHEMBL2363062,1164,P23458,PDB,4L01
CHEMBL2363062,1164,P23458,PDB,5E1E
CHEMBL2363062,1164,P23458,PDB,5HX8
CHEMBL2363062,1164,P23458,PDB,5IXD
CHEMBL2363062,1164,P23458,PDB,5IXI
CHEMBL2363062,1164,P23458,PDB,5KHW
CHEMBL2363062,1164,P23458,PDB,5KHX
CHEMBL2363062,1164,P23458,PDB,5L04
CHEMBL2363062,1164,P23458,PDB,5WO4
CHEMBL2363062,1164,P23458,PDB,6AAH
CHEMBL2363062,1164,P23458,PDB,6BBU
CHEMBL2363062,1164,P23458,PDB,6C7Y
CHEMBL2363062,1164,P23458,PDB,6DBN
CHEMBL2363062,1164,P23458,PDB,6ELR
CHEMBL2363062,1164,P23458,PDB,6GGH
CHEMBL2363062,1164,P23458,PDB,6HZU
CHEMBL2363062,1164,P23458,PDB,6N77
CHEMBL2363062,1164,P23458,PDB,6N78
CHEMBL2363062,1164,P23458,PDB,6N79
CHEMBL2363062,1164,P23458,PDB,6N7A
CHEMBL2363062,1164,P23458,PDB,6N7B
CHEMBL2363062,1164,P23458,PDB,6N7C
CHEMBL2363062,1164,P23458,PDB,6N7D
CHEMBL2363062,1164,P23458,PDB,6RSB
CHEMBL2363062,1164,P23458,PDB,6RSC
CHEMBL2363062,1164,P23458,PDB,6RSD
CHEMBL2363062,1164,P23458,PDB,6RSE
CHEMBL2363062,1164,P23458,PDB,6RSH
CHEMBL2363062,1164,P23458,PDB,6SM8
CHEMBL2363062,1164,P23458,PDB,6SMB
CHEMBL2363062,1164,P23458,PDB,6TPE
CHEMBL2363062,1164,P23458,PDB,6TPF
CHEMBL2363062,1164,P23458,PDB,6W8L
CHEMBL2363062,1164,P23458,PDB,8EXJ
CHEMBL2363062,1164,P23458,PDB,8S85
CHEMBL2363062,1164,P23458,AlphaFoldDB,P23458
CHEMBL2363062,1164,P23458,IntAct,P23458
CHEMBL2363062,1164,P23458,HGNC,HGNC:6190
CHEMBL2363062,1164,P23458,Reactome,R-HSA-1059683
CHEMBL2363062,1164,P23458,Reactome,R-HSA-110056
CHEMBL2363062,1164,P23458,Reactome,R-HSA-112411
CHEMBL2363062,1164,P23458,Reactome,R-HSA-1169408
CHEMBL2363062,1164,P23458,Reactome,R-HSA-1266695
CHEMBL2363062,1164,P23458,Reactome,R-HSA-449836
CHEMBL2363062,1164,P23458,Reactome,R-HSA-5673001
CHEMBL2363062,1164,P23458,Reactome,R-HSA-6783783
CHEMBL2363062,1164,P23458,Reactome,R-HSA-6785807
CHEMBL2363062,1164,P23458,Reactome,R-HSA-6788467
CHEMBL2363062,1164,P23458,Reactome,R-HSA-877300
CHEMBL2363062,1164,P23458,Reactome,R-HSA-877312
CHEMBL2363062,1164,P23458,Reactome,R-HSA-8854691
CHEMBL2363062,1164,P23458,Reactome,R-HSA-8983432
CHEMBL2363062,1164,P23458,Reactome,R-HSA-8984722
CHEMBL2363062,1164,P23458,Reactome,R-HSA-8985947
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9020558
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9020591
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9020956
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9020958
CHEMBL2363062,1164,P23458,Reactome,R-HSA-909733
CHEMBL2363062,1164,P23458,Reactome,R-HSA-912526
CHEMBL2363062,1164,P23458,Reactome,R-HSA-912694
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9674555
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9679191
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9705462
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9705671
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9732724
CHEMBL2363062,1164,P23458,Reactome,R-HSA-9833109
CHEMBL2363062,1164,P23458,Pharos,P23458
CHEMBL2363062,1164,P23458,ExpressionAtlas,P23458
CHEMBL2363062,1164,P23458,InterPro,IPR019749
CHEMBL2363062,1164,P23458,InterPro,IPR035963
CHEMBL2363062,1164,P23458,InterPro,IPR019748
CHEMBL2363062,1164,P23458,InterPro,IPR000299
CHEMBL2363062,1164,P23458,InterPro,IPR041155
CHEMBL2363062,1164,P23458,InterPro,IPR041046
CHEMBL2363062,1164,P23458,InterPro,IPR051286
CHEMBL2363062,1164,P23458,InterPro,IPR041381
CHEMBL2363062,1164,P23458,InterPro,IPR011009
CHEMBL2363062,1164,P23458,InterPro,IPR000719
CHEMBL2363062,1164,P23458,InterPro,IPR017441
CHEMBL2363062,1164,P23458,InterPro,IPR001245
CHEMBL2363062,1164,P23458,InterPro,IPR000980
CHEMBL2363062,1164,P23458,InterPro,IPR036860
CHEMBL2363062,1164,P23458,InterPro,IPR008266
CHEMBL2363062,1164,P23458,InterPro,IPR020635
CHEMBL2363062,1164,P23458,InterPro,IPR016251
CHEMBL2363062,1164,P23458,InterPro,IPR020776
CHEMBL2363062,1164,P23458,PANTHER,PTHR45807
CHEMBL2363062,1164,P23458,PANTHER,PTHR45807:SF5
CHEMBL2363062,1164,P23458,Pfam,PF18379
CHEMBL2363062,1164,P23458,Pfam,PF18377
CHEMBL2363062,1164,P23458,Pfam,PF17887
CHEMBL2363062,1164,P23458,Pfam,PF07714
CHEMBL2363062,1164,P23458,Pfam,PF21990
CHEMBL2363062,1164,P23458,PharmGKB,PA29988
CHEMBL2363062,1302,O60674,PDBe,4F08
CHEMBL2363062,1302,O60674,PDBe,6WTN
CHEMBL2363062,1302,O60674,PDBe,4F09
CHEMBL2363062,1302,O60674,PDBe,5UT1
CHEMBL2363062,1302,O60674,PDBe,6WTP
CHEMBL2363062,1302,O60674,PDBe,7LL5
CHEMBL2363062,1302,O60674,PDBe,5UT0
CHEMBL2363062,1302,O60674,PDBe,6WTO
CHEMBL2363062,1302,O60674,PDBe,5UT3
CHEMBL2363062,1302,O60674,PDBe,4E6D
CHEMBL2363062,1302,O60674,PDBe,5UT2
CHEMBL2363062,1302,O60674,PDBe,6WTQ
CHEMBL2363062,1302,O60674,PDBe,7LL4
CHEMBL2363062,1302,O60674,PDBe,6BRW
CHEMBL2363062,1302,O60674,PDBe,6BS0
CHEMBL2363062,1302,O60674,PDBe,8BM2
CHEMBL2363062,1302,O60674,PDBe,4IVA
CHEMBL2363062,1302,O60674,PDBe,5TQ3
CHEMBL2363062,1302,O60674,PDBe,6G3C
CHEMBL2363062,1302,O60674,PDBe,5TQ5
CHEMBL2363062,1302,O60674,PDBe,7T1T
CHEMBL2363062,1302,O60674,PDBe,5TQ4
CHEMBL2363062,1302,O60674,PDBe,5TQ7
CHEMBL2363062,1302,O60674,PDBe,5TQ6
CHEMBL2363062,1302,O60674,PDBe,5TQ8
CHEMBL2363062,1302,O60674,PDBe,6VSN
CHEMBL2363062,1302,O60674,PDBe,7SZW
CHEMBL2363062,1302,O60674,PDBe,8G6Z
CHEMBL2363062,1302,O60674,PDBe,2B7A
CHEMBL2363062,1302,O60674,PDBe,6AAJ
CHEMBL2363062,1302,O60674,PDBe,3LPB
CHEMBL2363062,1302,O60674,PDBe,4E6Q
CHEMBL2363062,1302,O60674,PDBe,6BSS
CHEMBL2363062,1302,O60674,PDBe,7F7W
CHEMBL2363062,1302,O60674,PDBe,4JIA
CHEMBL2363062,1302,O60674,PDBe,5UT5
CHEMBL2363062,1302,O60674,PDBe,5UT4
CHEMBL2363062,1302,O60674,PDBe,6BBV
CHEMBL2363062,1302,O60674,PDBe,6VS3
CHEMBL2363062,1302,O60674,PDBe,5UT6
